Rented Price;Rented Date;County;Property Type;Furnished;Bedrooms;Full Baths;Half baths;Garage;Square feet;Waterfront Property (Y/N);Pool YN;Year Built;List Date;Address;Map Coordinates;List Price;Original List Price;ADOM;ML#;Style,,,
$4.500 ;1.03.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;829;No;No;2019;8.02.2022;1000 Brickell Plz Unit#4103, Miami, FL 33131;;$4.900 ;$4.900 ;30;A11153258;R62-Condo/Co-Op-Annual,
$4.500 ;28.10.2024;Miami-Dade;Condo;Unfurnished;1;1;1;0;829;No;Yes;2019;2.09.2024;1000 Brickell Plz Unit#3503, Miami, FL 33131;;$4.800 ;$5.000 ;42;A11653130;R62-Condo/Co-Op-Annual,
$4.500 ;12.07.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;829;No;Yes;2019;10.04.2023;1000 Brickell Plz Unit#3903, Miami, FL 33131;;$4.750 ;$4.750 ;85;A11396586;R62-Condo/Co-Op-Annual,
$4.500 ;14.09.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;829;No;Yes;2019;12.08.2023;1000 Brickell Plz Unit#3003, Miami, FL 33131;;$4.600 ;$4.600 ;20;A11435036;R62-Condo/Co-Op-Annual,
$4.500 ;6.09.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;829;No;Yes;2019;29.07.2024;1000 Brickell Plz Unit#3603, Miami, FL 33131;;$4.500 ;$4.500 ;6;A11632868;R62-Condo/Co-Op-Annual,
$4.550 ;4.06.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;829;No;Yes;2019;3.06.2024;1000 Brickell Plz Unit#2603, Miami, FL 33131;;$4.550 ;$4.550 ;;A11600080;R62-Condo/Co-Op-Annual,
$4.700 ;8.03.2023;Miami-Dade;Condo;Unfurnished;1;1;1;0;829;No;Yes;2019;8.02.2023;1000 Brickell Plaza Unit#4003, Miami, FL 33131;;$4.700 ;$4.700 ;2;A11340195;R62-Condo/Co-Op-Annual,
$4.750 ;21.10.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;829;No;Yes;2019;15.09.2024;1000 Brickell Plz Unit#4503, Miami, FL 33131;;$4.900 ;$4.900 ;23;A11660559;R62-Condo/Co-Op-Annual,
$5.300 ;5.12.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;829;Yes;Yes;2019;12.10.2022;1000 Brickell Plz Unit#4603, Miami, FL 33131;;$4.900 ;$5.300 ;62;A11287534;R62-Condo/Co-Op-Annual,
$40.000 ;21.07.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;829;No;Yes;2019;6.06.2022;1000 Brickell Plz Unit#1903, Miami, FL 33131;;$4.000 ;$5.000 ;32;A11217889;R62-Condo/Co-Op-Annual,
$4.100 ;1.04.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;829;No;Yes;2019;28.02.2022;1000 Brickell Plz Unit#2603, Miami, FL 33131;;$4.500 ;$4.500 ;23;A11167454;R63-Condo/Co-Op-Seasonal,
$3.219 ;23.10.2024;Miami-Dade;Condo;Unfurnished;1;1;0;1;833;Yes;Yes;2023;26.07.2024;1500 Bay Rd Unit#N-0621, Miami Beach, FL 33139;3332;$3.219 ;$3.418 ;75;A11630666;R62-Condo/Co-Op-Annual,
$3.442 ;5.11.2024;Miami-Dade;Condo;Unfurnished;1;1;0;1;833;Yes;Yes;2023;5.11.2024;1500 Bay Rd Unit#N-1424, Miami Beach, FL 33139;3332;$3.442 ;$3.442 ;;A11725149;R62-Condo/Co-Op-Annual,
$3.501 ;1.07.2024;Miami-Dade;Condo;Unfurnished;1;1;0;1;833;Yes;Yes;2023;1.07.2024;1500 Bay Rd Unit#N-0724, Miami Beach, FL 33139;3332;$3.501 ;$3.501 ;;A11658307;R62-Condo/Co-Op-Annual,
$2.200 ;12.04.2024;Broward;Condo;Unfurnished;1;1;0;0;834;No;No;2023;27.12.2023;1938 Jackson St Unit#305, Hollywood, FL 33020;;$2.250 ;$2.450 ;84;F10415349;R62-Condo/Co-Op-Annual,
$4.400 ;6.03.2024;Miami-Dade;Condo;Unfurnished;1;1;1;0;835;No;No;2019;13.02.2024;1000 Brickell Plaza Unit#1808, Miami, FL 33131;;$4.550 ;$4.550 ;6;A11532786;R62-Condo/Co-Op-Annual,
$4.000 ;13.08.2021;Miami-Dade;Condo;Unfurnished;1;1;1;1;836;No;No;2019;14.07.2021;1000 Brickell Plz Unit#2008, Miami, FL 33131;;$4.000 ;$4.000 ;13;A11069884;R62-Condo/Co-Op-Annual,
$4.300 ;12.12.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;836;No;Yes;2019;24.10.2022;1000 Brickell Plz Unit#2508, Miami, FL 33131;;$4.350 ;$4.350 ;35;A11293105;R62-Condo/Co-Op-Annual,
$4.400 ;16.01.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;836;No;Yes;2019;5.12.2022;1000 Brickell Plaza Unit#3208, Miami, FL 33131;;$4.600 ;$4.600 ;37;A11310642;R62-Condo/Co-Op-Annual,
$4.500 ;15.12.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;836;No;Yes;2019;3.11.2023;1000 Brickell Plz Unit#2008, Miami, FL 33131;;$4.600 ;$4.600 ;39;A11479619;R62-Condo/Co-Op-Annual,
$4.500 ;19.07.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;836;No;Yes;2019;14.07.2024;1000 Brickell Plaza Unit#1908, Miami, FL 33131;;$4.500 ;$4.500 ;5;A11623510;R62-Condo/Co-Op-Annual,
$4.500 ;7.07.2024;Miami-Dade;Condo;Unfurnished;1;1;1;0;836;No;Yes;2019;28.05.2024;1000 Brickell Plz Unit#3308, Miami, FL 33131;;$4.500 ;$4.500 ;11;A11595229;R62-Condo/Co-Op-Annual,
$4.500 ;1.07.2023;Miami-Dade;Condo;Unfurnished;1;1;1;0;836;No;Yes;2019;12.05.2023;1000 Brickell Plz Unit#3308, Miami, FL 33131;;$4.500 ;$4.500 ;11;A11386548;R62-Condo/Co-Op-Annual,
$4.500 ;20.10.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;836;No;Yes;2019;16.09.2022;1000 Brickell Plz Unit#3608, Miami, FL 33131;;$4.500 ;$4.500 ;22;A11274396;R62-Condo/Co-Op-Annual,
$4.600 ;23.05.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;836;No;Yes;2019;12.04.2022;1000 Brickell Plaza Unit#3208, Miami, FL 33131;;$4.950 ;$495.000 ;20;A11188403;R62-Condo/Co-Op-Annual,
$4.600 ;1.11.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;836;No;Yes;2019;8.09.2024;1000 Brickell Plz Unit#3608, Miami, FL 33131;;$4.900 ;$4.900 ;24;A11655557;R62-Condo/Co-Op-Annual,
$4.600 ;8.06.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;836;No;No;2019;30.03.2022;1000 Brickell Plz Unit#2408, Miami, FL 33131;;$4.800 ;$5.000 ;58;A11181305;R62-Condo/Co-Op-Annual,
$4.000 ;2.08.2022;Miami-Dade;Condo;Unfurnished;1;1;1;0;839;No;Yes;2019;21.06.2022;1000 Brickell Plz Unit#2610, Miami, FL 33131;;$4.500 ;$4.500 ;38;A11225930;R62-Condo/Co-Op-Annual,
$4.100 ;25.08.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;7.06.2022;1000 Brickell Plz Unit#3410, Miami, FL 33131;;$4.300 ;$4.500 ;45;A11218459;R62-Condo/Co-Op-Annual,
$4.250 ;5.06.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;1.01.2023;1000 Brickell Plz Unit#2810, Miami, FL 33131;;$4.250 ;$4.500 ;127;A11363889;R62-Condo/Co-Op-Annual,
$4.300 ;25.08.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;21.07.2023;1000 Brickell Plz Unit#3510, Miami, FL 33131;;$4.600 ;$4.600 ;35;A11423350;R62-Condo/Co-Op-Annual,
$4.350 ;3.06.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;29.04.2024;1000 Brickell Plz Unit#2810, Miami, FL 33131;;$4.350 ;$4.300 ;2;A11578094;R62-Condo/Co-Op-Annual,
$4.350 ;20.03.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;23.02.2023;1000 Brickell Plz Unit#1910, Miami, FL 33131;;$4.350 ;$4.350 ;15;A11346661;R62-Condo/Co-Op-Annual,
$4.500 ;24.08.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;12.06.2022;1000 Brickell Plz Unit#3610, Miami, FL 33131;;$5.000 ;$5.000 ;57;A11221062;R62-Condo/Co-Op-Annual,
$4.500 ;9.09.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;1.08.2022;1000 Brickell Plz Unit#3510, Miami, FL 33131;;$4.600 ;$4.600 ;15;A11249872;R62-Condo/Co-Op-Annual,
$4.500 ;1.06.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;20.04.2022;1000 Brickell Plz Unit#2810, Miami, FL 33131;;$4.500 ;$4.700 ;29;A11192056;R62-Condo/Co-Op-Annual,
$4.700 ;25.11.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;3.09.2024;1000 Brickell Plz Unit#3310, Miami, FL 33131;;$4.750 ;$5.000 ;55;A11652839;R62-Condo/Co-Op-Annual,
$4.700 ;1.04.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;6.03.2024;1000 Brickell Plz Unit#2010, Miami, FL 33131;;$4.750 ;$4.750 ;32;A11545442;R62-Condo/Co-Op-Annual,
$4.700 ;5.01.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;20.11.2023;1000 Brickell Plz Unit#2010, Miami, FL 33131;;$4.750 ;$4.750 ;57;A11489079;R62-Condo/Co-Op-Annual,
$4.750 ;30.07.2024;Miami-Dade;Condo;Unfurnished;1;1;1;0;839;No;Yes;2019;3.06.2024;1000 Brickell Plz Unit#2610, Miami, FL 33131;;$4.900 ;$4.900 ;43;A11599711;R62-Condo/Co-Op-Annual,
$4.750 ;8.04.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;17.01.2024;1000 Brickell Plz Unit#1910, Miami, FL 33131;;$4.750 ;$4.750 ;68;A11513399;R62-Condo/Co-Op-Annual,
$4.800 ;28.02.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;14.12.2023;1000 Brickell Plaza Unit#3210, Miami, FL 33131;;$4.800 ;$4.800 ;22;A11501190;R62-Condo/Co-Op-Annual,
$5.200 ;12.09.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;839;No;Yes;2019;25.07.2023;1000 Brickell Plz Unit#3310, Miami, FL 33131;;$6.200 ;$6.200 ;35;A11425187;R62-Condo/Co-Op-Annual,
$3.000 ;20.09.2021;Miami-Dade;Condo;Unfurnished;1;1;0;1;840;No;Yes;2020;25.06.2021;100 NW 6th Street Unit#4012, Miami, FL 33128;;$3.000 ;$3.000 ;52;A11062225;R62-Condo/Co-Op-Annual,
$3.000 ;10.08.2021;Miami-Dade;Condo;Unfurnished;1;1;0;1;840;No;Yes;2020;25.06.2021;100 NW 6th Street Unit#4011, Miami, FL 33128;;$3.000 ;$3.000 ;45;A11062223;R62-Condo/Co-Op-Annual,
$2.000 ;12.11.2024;Miami-Dade;Condo;Unfurnished;1;1;1;0;850;No;No;2022;12.09.2024;836 SW 2nd St Unit#305, Miami, FL 33130;;$2.150 ;$2.150 ;67;A11658245;R62-Condo/Co-Op-Annual,
$2.900 ;1.10.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;850;No;No;2019;5.09.2023;1600 NE 1st Ave Unit#1715, Miami, FL 33132;;$3.000 ;$3.000 ;7;A11447020;R62-Condo/Co-Op-Annual,
$3.050 ;1.07.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;850;No;No;2019;29.05.2024;1600 NE 1 Unit#1915, Miami, FL 33132;;$3.150 ;$3.150 ;34;A11596463;R62-Condo/Co-Op-Annual,
$2.300 ;15.04.2024;Broward;Condo;Unfurnished;1;1;0;1;852;No;No;2023;11.02.2024;1938 Jackson St Unit#206, Hollywood, FL 33020;;$2.300 ;$2.300 ;40;A11531275;R62-Condo/Co-Op-Annual,
$3.900 ;20.03.2023;Miami-Dade;Condo;Unfurnished;1;1;0;1;855;No;Yes;2019;30.09.2022;3900 Biscayne Blvd Unit#S-400, Miami, FL 33137;;$3.900 ;$4.000 ;206;A11282194;R62-Condo/Co-Op-Annual,
$3.100 ;1.12.2022;Miami-Dade;Condo;Unfurnished;1;1;0;1;865;No;Yes;2019;14.11.2022;301 Altara Ave Unit#313, Coral Gables, FL 33146;;$3.200 ;$3.200 ;2;A11302622;R62-Condo/Co-Op-Annual,
$4.000 ;24.04.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;1.03.2023;1000 Brickell Plaza Unit#2614, Miami, FL 33131;;$4.000 ;$3.800 ;42;A11363492;R62-Condo/Co-Op-Annual,
$4.200 ;16.08.2022;Miami-Dade;Condo;Unfurnished;1;1;1;0;870;No;Yes;2019;12.07.2022;1000 Brickell Plz Unit#2814, Miami, FL 33131;;$4.250 ;$4.500 ;35;A11218709;R62-Condo/Co-Op-Annual,
$4.250 ;13.11.2023;Miami-Dade;Condo;Unfurnished;1;1;1;0;870;No;No;2019;4.10.2023;1000 Brickell Plz Unit#3614, Miami, FL 33131;;$4.500 ;$4.500 ;8;A11464003;R62-Condo/Co-Op-Annual,
$4.300 ;2.09.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;26.07.2022;1000 Brickell Plaza Unit#3714, Miami, FL 33131;;$4.500 ;$4.950 ;19;A11247102;R62-Condo/Co-Op-Annual,
$4.300 ;9.08.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;8.06.2022;1000 Brickell Plaza Unit#2414, Miami, FL 33131;;$4.500 ;$4.700 ;41;A11219279;R62-Condo/Co-Op-Annual,
$4.300 ;26.04.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;4.02.2022;1000 Brickell Plz Unit#2014, Miami, FL 33131;;$4.250 ;$4.500 ;62;A11156839;R62-Condo/Co-Op-Annual,
$4.400 ;15.03.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;2.02.2022;1000 Brickell Plaza Unit#3014, Miami, FL 33131;;$4.600 ;$4.600 ;33;A11155690;R62-Condo/Co-Op-Annual,
$4.450 ;3.04.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;16.02.2023;1000 Brickell Plaza Unit#3014, Miami, FL 33131;;$4.550 ;$4.550 ;12;A11344061;R62-Condo/Co-Op-Annual,
$4.500 ;8.04.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;28.02.2024;1000 Brickell Plaza Unit#3014, Miami, FL 33131;;$4.800 ;$4.800 ;33;A11541467;R62-Condo/Co-Op-Annual,
$4.500 ;5.12.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;28.07.2022;1000 Brickell Plz Unit#3214, Miami, FL 33131;;$5.000 ;$5.000 ;130;A11248022;R62-Condo/Co-Op-Annual,
$4.500 ;22.05.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;13.05.2024;1000 Brickell Plaza Unit#2414, Miami, FL 33131;;$4.900 ;$4.900 ;10;A11586703;R62-Condo/Co-Op-Annual,
$4.500 ;1.04.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;6.02.2023;1000 Brickell Plz Unit#4714, Miami, FL 33131;;$4.750 ;$4.750 ;35;A11338092;R62-Condo/Co-Op-Annual,
$4.500 ;1.10.2023;Miami-Dade;Condo;Unfurnished;1;1;1;0;870;No;Yes;2019;25.08.2023;1000 Brickell Plz Unit#2814, Miami, FL 33131;;$4.500 ;$4.500 ;38;A11437528;R62-Condo/Co-Op-Annual,
$4.500 ;19.05.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;23.04.2023;1000 Brickell Plz Unit#2014, Miami, FL 33131;;$4.500 ;$4.500 ;18;A11376036;R62-Condo/Co-Op-Annual,
$4.500 ;31.08.2021;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;8.08.2021;1000 Brickell Plz Unit#3814, Miami, FL 33131;;$4.000 ;$4.000 ;3;A11082009;R62-Condo/Co-Op-Annual,
$4.550 ;10.03.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;Yes;Yes;2019;1.02.2022;1000 Brickell Plz Unit#4714, Miami, FL 33131;;$4.500 ;$4.500 ;20;A11154592;R62-Condo/Co-Op-Annual,
$4.600 ;26.06.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;26.04.2023;1000 Brickell Plaza Unit#2803, Miami, FL 33131;;$4.600 ;$4.600 ;20;A11377835;R62-Condo/Co-Op-Annual,
$4.650 ;25.11.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;10.11.2022;1000 Brickell Plaza Unit#4914, Miami, FL 33131;;$4.500 ;$4.500 ;6;A11288937;R62-Condo/Co-Op-Annual,
$4.700 ;1.08.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;26.06.2024;1000 Brickell Plz Unit#4314, Miami, FL 33131;;$4.700 ;$4.700 ;52;A11613707;R62-Condo/Co-Op-Annual,
$4.750 ;20.09.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;21.08.2024;1000 Brickell Plz Unit#2114, Miami, FL 33131;;$4.900 ;$4.900 ;7;A11644408;R62-Condo/Co-Op-Annual,
$4.950 ;14.08.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;7.06.2023;1000 Brickell Plz Unit#4114, Miami, FL 33131;;$4.950 ;$4.950 ;35;A11400109;R62-Condo/Co-Op-Annual,
$5.000 ;30.10.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;Yes;2019;1.08.2024;1000 Brickell Plz Unit#3814, Miami, FL 33131;;$5.000 ;$5.000 ;61;A11634168;R62-Condo/Co-Op-Annual,
$4.000 ;28.10.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;870;No;No;2019;9.09.2022;1000 Brickell Plz Unit#3614, Miami, FL 33131;;$4.200 ;$4.500 ;33;A11271236;R63-Condo/Co-Op-Seasonal,
$4.200 ;27.06.2023;Miami-Dade;Condo;Unfurnished;2;2;0;1;895;No;Yes;2019;23.05.2023;301 Altara Ave Unit#LPH909, Coral Gables, FL 33146;;$4.200 ;$4.200 ;15;A11392321;R62-Condo/Co-Op-Annual,
$4.400 ;28.10.2024;Miami-Dade;Condo;Unfurnished;2;2;0;1;895;No;Yes;2019;6.09.2024;301 Altara Ave Unit#LPH909, Coral Gables, FL 33146;;$4.550 ;$4.550 ;21;A11655066;R62-Condo/Co-Op-Annual,
$2.600 ;23.09.2022;Miami-Dade;Condo;Unfurnished;2;2;0;1;896;No;No;2021;16.08.2022;519 SW 5th Ave Unit#301, Miami, FL 33130;;$2.600 ;$2.600 ;35;A11257647;R64-Apartments-Annual,
$6.000 ;1.11.2024;Miami-Dade;Condo;Unfurnished;1;1;1;0;897;Yes;Yes;2024;1.10.2024;300 Biscayne Boulevard Way Unit#606E, Miami, FL 33131;;$6.600 ;$7.000 ;23;A11669104;R62-Condo/Co-Op-Annual,
$4.000 ;24.09.2021;Miami-Dade;Condo;Unfurnished;1;1;1;1;898;No;Yes;2019;8.09.2021;1000 Brickell Plaza Unit#2106, Miami, FL 33131;;$4.300 ;$4.300 ;6;A11095774;R62-Condo/Co-Op-Annual,
$4.200 ;7.11.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;898;No;Yes;2019;21.09.2022;1000 Brickell Plaza Unit#2106, Miami, FL 33131;;$4.350 ;$4.450 ;49;A11276285;R62-Condo/Co-Op-Annual,
$4.550 ;16.04.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;898;No;Yes;2019;20.03.2024;1000 Brickell Plaza Unit#3106, Miami, FL 33131;;$4.800 ;$4.800 ;12;A11554084;R62-Condo/Co-Op-Annual,
$4.000 ;16.08.2021;Miami-Dade;Condo;Unfurnished;1;1;1;1;901;No;Yes;2019;2.07.2021;1000 Brickell Plaza Unit#3903, Miami, FL 33131;;$4.000 ;$4.000 ;31;A11065701;R62-Condo/Co-Op-Annual,
$4.400 ;19.09.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;901;No;Yes;2019;26.05.2022;1000 Brickell Plaza Unit#3903, Miami, FL 33131;;$5.000 ;$5.000 ;88;A11212992;R62-Condo/Co-Op-Annual,
$4.500 ;23.06.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;901;No;Yes;2019;14.04.2022;1000 Brickell Plz Unit#2003, Miami, FL 33131;;$4.500 ;$5.750 ;90;A11189946;R62-Condo/Co-Op-Annual,
$3.500 ;1.08.2023;Miami-Dade;Condo;Unfurnished;2;2;0;1;905;No;Yes;2019;23.06.2023;301 Altara Ave Unit#412, Coral Gables, FL 33146;;$3.900 ;$3.900 ;31;A11408290;R62-Condo/Co-Op-Annual,
$4.300 ;15.09.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;906;No;Yes;2019;25.04.2022;1000 Brickell Plaza Unit#2608, Miami, FL 33131;;$4.500 ;$5.000 ;141;A11194098;R60-Residential-Annual,
$3.800 ;30.08.2021;Miami-Dade;Condo;Unfurnished;2;2;0;1;906;No;Yes;2019;6.08.2021;301 Altara Ave Unit#411, Coral Gables, FL 33146;;$3.800 ;$3.800 ;10;A11080690;R62-Condo/Co-Op-Annual,
$3.865 ;21.02.2022;Miami-Dade;Condo;Unfurnished;2;2;0;2;906;No;Yes;2019;12.01.2022;301 Altara Ave Unit#309, Coral Gables, FL 33146;;$3.840 ;$3.840 ;23;A11146040;R62-Condo/Co-Op-Annual,
$3.950 ;6.09.2022;Miami-Dade;Condo;Unfurnished;2;2;0;1;906;No;Yes;2019;10.08.2022;301 Altara Ave Unit#411, Coral Gables, FL 33146;;$3.950 ;$3.950 ;16;A11254564;R62-Condo/Co-Op-Annual,
$4.300 ;15.07.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;906;No;Yes;2019;14.04.2022;1000 Brickell Plz Unit#2411, Miami, FL 33131;;$4.500 ;$5.750 ;74;A11189988;R62-Condo/Co-Op-Annual,
$4.800 ;15.02.2024;Miami-Dade;Condo;Unfurnished;1;1;1;2;906;No;Yes;2019;15.01.2024;1000 Brickell Plaza Unit#2410, Miami, FL 33131;;$4.800 ;$4.800 ;32;A11514670;R62-Condo/Co-Op-Annual,
$3.200 ;10.02.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;910;No;No;2019;20.01.2022;1600 NE 1 Ave Unit#1712, Miami, FL 33132;;$3.200 ;$3.200 ;13;A11149424;R62-Condo/Co-Op-Annual,
$4.700 ;1.03.2023;Palm Beach;Condo;Unfurnished;1;1;0;1;919;No;Yes;2020;16.11.2022;155 E Boca Raton Road Unit#424, Boca Raton, FL 33432;;$5.000 ;$7.000 ;55;F10356673;R62-Condo/Co-Op-Annual,
$6.000 ;14.06.2024;Palm Beach;Condo;Unfurnished;1;1;0;1;919;No;No;2020;1.03.2024;155 E Boca Raton Road Unit#524, Boca Raton, FL 33432;;$7.000 ;$7.000 ;91;R10964560;R62-Condo/Co-Op-Annual,
$3.995 ;1.03.2024;Palm Beach;Condo;Unfurnished;1;1;0;1;926;No;No;2020;8.09.2023;236 SE 5th Avenue Unit#205, Delray Beach, FL 33484;;$3.995 ;$3.995 ;159;R10918005;R62-Condo/Co-Op-Annual,
$4.400 ;2.09.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;929;No;Yes;2019;23.08.2022;851 NE 1st Ave Unit#1202, Miami, FL 33132;;$4.400 ;$4.400 ;15;A11261287;R62-Condo/Co-Op-Annual,
$4.450 ;20.12.2023;Miami-Dade;Condo;Unfurnished;2;2;0;1;932;No;Yes;2019;20.10.2023;301 Altara Ave Unit#519, Coral Gables, FL 33146;;$4.500 ;$4.650 ;52;A11473101;R62-Condo/Co-Op-Annual,
$3.800 ;1.10.2024;Palm Beach;Condo;Unfurnished;1;1;0;1;932;No;No;2019;18.04.2024;111 SE 1st Avenue Unit#415, Delray Beach, FL 33444;;$4.000 ;$4.500 ;81;R10979412;R63-Condo/Co-Op-Seasonal,
$3.800 ;6.01.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;937;No;Yes;2019;7.09.2022;851 NE 1st Ave Unit#2602, Miami, FL 33132;;$4.000 ;$5.000 ;114;A11269073;R62-Condo/Co-Op-Annual,
$3.900 ;10.03.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;937;No;Yes;2019;11.12.2022;851 NE 1st Ave Unit#2502, Miami, FL 33132;;$4.000 ;$4.500 ;81;A11314131;R62-Condo/Co-Op-Annual,
$4.000 ;17.06.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;937;No;Yes;2019;17.04.2023;851 NE 1st Ave Unit#3002, Miami, FL 33132;;$4.000 ;$4.500 ;54;A11373242;R62-Condo/Co-Op-Annual,
$4.000 ;15.05.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;937;No;No;2019;12.03.2024;851 NE 1st Ave Unit#2202, Miami, FL 33132;;$4.200 ;$4.200 ;21;F10428693;R62-Condo/Co-Op-Annual,
$4.000 ;7.11.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;937;No;Yes;2019;22.06.2024;851 NE 1st Ave Unit#2702, Miami, FL 33132;;$4.000 ;$4.500 ;143;A11611712;R62-Condo/Co-Op-Annual,
$4.000 ;11.07.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;937;No;Yes;2019;19.06.2023;851 NE 1st Ave Unit#2702, Miami, FL 33132;;$4.000 ;$4.000 ;22;A11406151;R62-Condo/Co-Op-Annual,
$4.200 ;9.08.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;937;No;Yes;2019;22.06.2023;851 NE 1st Ave Unit#2802, Miami, FL 33132;;$4.500 ;$3.800 ;39;A11407825;R62-Condo/Co-Op-Annual,
$4.200 ;8.02.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;937;No;No;2019;17.01.2023;851 NE 1st Ave Unit#2202, Miami, FL 33132;;$4.500 ;$4.500 ;9;F10363982;R62-Condo/Co-Op-Annual,
$4.200 ;11.07.2023;Miami-Dade;Condo;Unfurnished;1;1;1;0;937;No;Yes;2019;19.04.2023;851 NE 1st Ave Unit#3902, Miami, FL 33132;;$4.400 ;$4.900 ;75;A11373545;R62-Condo/Co-Op-Annual,
$4.200 ;10.10.2024;Miami-Dade;Condo;Unfurnished;1;1;1;1;937;No;Yes;2019;26.07.2024;851 NE 1st Ave Unit#2802, Miami, FL 33132;;$4.200 ;$4.500 ;64;A11630656;R62-Condo/Co-Op-Annual,
$4.200 ;7.01.2022;Miami-Dade;Condo;Unfurnished;1;1;1;1;937;No;Yes;2019;28.11.2021;851 NE 1st Ave Unit#2102, Miami, FL 33132;;$4.200 ;$4.200 ;61;A11129700;R62-Condo/Co-Op-Annual,
$4.250 ;28.02.2023;Miami-Dade;Condo;Unfurnished;1;1;1;1;937;No;Yes;2019;20.12.2022;851 NE 1st Ave Unit#2102, Miami, FL 33132;;$4.250 ;$4.100 ;74;A11317695;R62-Condo/Co-Op-Annual,
